Node_1,Node_2,Relation
"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels/Biodiesel Technology and Product Development Managers'}"", 'identifier': ""{'title': 'Biofuels/Biodiesel Technology and Product Development Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Chefs and Head Cooks'}"", 'identifier': ""{'title': 'Chefs and Head Cooks'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Computer and Information Systems Managers'}"", 'identifier': ""{'title': 'Computer and Information Systems Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Computer Programmers'}"", 'identifier': ""{'title': 'Computer Programmers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Conservation Scientists'}"", 'identifier': ""{'title': 'Conservation Scientists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Environmental Science and Protection Technicians, Including Health'}"", 'identifier': ""{'title': 'Environmental Science and Protection Technicians, Including Health'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Food Scientists and Technologists'}"", 'identifier': ""{'title': 'Food Scientists and Technologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Gambling Managers'}"", 'identifier': ""{'title': 'Gambling Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Layout Workers, Metal and Plastic'}"", 'identifier': ""{'title': 'Layout Workers, Metal and Plastic'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Loan Interviewers and Clerks'}"", 'identifier': ""{'title': 'Loan Interviewers and Clerks'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Non-Destructive Testing Specialists'}"", 'identifier': ""{'title': 'Non-Destructive Testing Specialists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Nuclear Monitoring Technicians'}"", 'identifier': ""{'title': 'Nuclear Monitoring Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Purchasing Managers'}"", 'identifier': ""{'title': 'Purchasing Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Veterinarians'}"", 'identifier': ""{'title': 'Veterinarians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '45', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural Technicians'}"", 'identifier': ""{'title': 'Agricultural Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '43', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Credit Counselors'}"", 'identifier': ""{'title': 'Credit Counselors'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '43', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Fabric and Apparel Patternmakers'}"", 'identifier': ""{'title': 'Fabric and Apparel Patternmakers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '43', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Nuclear Medicine Technologists'}"", 'identifier': ""{'title': 'Nuclear Medicine Technologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 53, 'level': '43', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Transportation, Storage, and Distribution Managers'}"", 'identifier': ""{'title': 'Transportation, Storage, and Distribution Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 52, 'level': '45', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Atmospheric and Space Scientists'}"", 'identifier': ""{'title': 'Atmospheric and Space Scientists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '55', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Microbiologists'}"", 'identifier': ""{'title': 'Microbiologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '55', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Architectural and Civil Drafters'}"", 'identifier': ""{'title': 'Architectural and Civil Drafters'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '54', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Environmental Engineering Technologists and Technicians'}"", 'identifier': ""{'title': 'Environmental Engineering Technologists and Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '54', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Logistics Analysts'}"", 'identifier': ""{'title': 'Logistics Analysts'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '54', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Robotics Technicians'}"", 'identifier': ""{'title': 'Robotics Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '54', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Biological Technicians'}"", 'identifier': ""{'title': 'Biological Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '52', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Ophthalmologists, Except Pediatric'}"", 'identifier': ""{'title': 'Ophthalmologists, Except Pediatric'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '52', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Sales Engineers'}"", 'identifier': ""{'title': 'Sales Engineers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '52', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Brokerage Clerks'}"", 'identifier': ""{'title': 'Brokerage Clerks'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '50', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Carpenters'}"", 'identifier': ""{'title': 'Carpenters'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '50', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Database Administrators'}"", 'identifier': ""{'title': 'Database Administrators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '50', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Farm and Home Management Educators'}"", 'identifier': ""{'title': 'Farm and Home Management Educators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '50', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Urban and Regional Planners'}"", 'identifier': ""{'title': 'Urban and Regional Planners'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '50', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Wind Energy Development Managers'}"", 'identifier': ""{'title': 'Wind Energy Development Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '50', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Anesthesiologists'}"", 'identifier': ""{'title': 'Anesthesiologists'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '48', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Carpet Installers'}"", 'identifier': ""{'title': 'Carpet Installers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '48', 'job_zone': 2}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Computer Systems Analysts'}"", 'identifier': ""{'title': 'Computer Systems Analysts'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '48', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Hydroelectric Plant Technicians'}"", 'identifier': ""{'title': 'Hydroelectric Plant Technicians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '48', 'job_zone': 3}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Logisticians'}"", 'identifier': ""{'title': 'Logisticians'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '48', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Network and Computer Systems Administrators'}"", 'identifier': ""{'title': 'Network and Computer Systems Administrators'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '48', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Set and Exhibit Designers'}"", 'identifier': ""{'title': 'Set and Exhibit Designers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '48', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Advertising and Promotions Managers'}"", 'identifier': ""{'title': 'Advertising and Promotions Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '46', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Agricultural Sciences Teachers, Postsecondary'}"", 'identifier': ""{'title': 'Agricultural Sciences Teachers, Postsecondary'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '46', 'job_zone': 5}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Biofuels Production Managers'}"", 'identifier': ""{'title': 'Biofuels Production Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '46', 'job_zone': 4}""}"
"{'label': 'Occupation', 'properties': ""{'title': 'Biomass Power Plant Managers'}"", 'identifier': ""{'title': 'Biomass Power Plant Managers'}""}","{'label': 'Basic Skill', 'properties': ""{'title': 'Mathematics'}"", 'identifier': ""{'title': 'Mathematics'}""}","{'label': 'medium_need_for_basic_skill', 'properties': ""{'importance': 50, 'level': '46', 'job_zone': 4}""}"
