Importance,Level,Job Zone,Occupation,Ability,Category
50,41,3,Electro-Mechanical and Mechatronics Technologists and Technicians,Time Sharing,Attentiveness
50,41,2,"Extruding and Forming Machine Setters, Operators, and Tenders, Synthetic and Glass Fibers",Time Sharing,Attentiveness
50,41,3,Fabric and Apparel Patternmakers,Time Sharing,Attentiveness
50,41,5,Farm and Home Management Educators,Time Sharing,Attentiveness
50,41,3,First-Line Supervisors of Personal Service Workers,Time Sharing,Attentiveness
50,41,2,Gas Plant Operators,Time Sharing,Attentiveness
50,41,2,Home Health Aides,Time Sharing,Attentiveness
50,41,3,Nuclear Monitoring Technicians,Time Sharing,Attentiveness
50,41,5,Optometrists,Time Sharing,Attentiveness
50,41,5,Orthodontists,Time Sharing,Attentiveness
50,41,2,Pest Control Workers,Time Sharing,Attentiveness
50,41,3,Pharmacy Technicians,Time Sharing,Attentiveness
50,41,2,Railroad Conductors and Yardmasters,Time Sharing,Attentiveness
50,41,4,Recreation Workers,Time Sharing,Attentiveness
50,41,4,Robotics Engineers,Time Sharing,Attentiveness
50,41,2,"Roof Bolters, Mining",Time Sharing,Attentiveness
50,41,2,"Service Unit Operators, Oil and Gas",Time Sharing,Attentiveness
50,41,5,"Special Education Teachers, Preschool",Time Sharing,Attentiveness
50,41,2,Structural Iron and Steel Workers,Time Sharing,Attentiveness
50,41,3,Surgical Assistants,Time Sharing,Attentiveness
50,41,2,"Tank Car, Truck, and Ship Loaders",Time Sharing,Attentiveness
50,39,4,Community Health Workers,Time Sharing,Attentiveness
50,39,3,Customs and Border Protection Officers,Time Sharing,Attentiveness
50,39,3,"Electronic Equipment Installers and Repairers, Motor Vehicles",Time Sharing,Attentiveness
50,39,2,Gas Compressor and Gas Pumping Station Operators,Time Sharing,Attentiveness
50,39,3,Speech-Language Pathology Assistants,Time Sharing,Attentiveness
50,39,3,Transit and Railroad Police,Time Sharing,Attentiveness
50,37,3,Funeral Home Managers,Time Sharing,Attentiveness
50,37,3,"Opticians, Dispensing",Time Sharing,Attentiveness
50,36,3,Crane and Tower Operators,Time Sharing,Attentiveness
49,43,2,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",Time Sharing,Attentiveness
47,50,3,Nuclear Technicians,Time Sharing,Attentiveness
47,46,5,Sports Medicine Physicians,Time Sharing,Attentiveness
47,45,5,"Dentists, General",Time Sharing,Attentiveness
47,45,1,"Derrick Operators, Oil and Gas",Time Sharing,Attentiveness
47,45,2,First-Line Supervisors of Gambling Services Workers,Time Sharing,Attentiveness
47,45,4,Nuclear Engineers,Time Sharing,Attentiveness
47,45,4,Social and Community Service Managers,Time Sharing,Attentiveness
47,45,3,Wind Turbine Service Technicians,Time Sharing,Attentiveness
47,43,4,Biofuels/Biodiesel Technology and Product Development Managers,Time Sharing,Attentiveness
47,43,3,Bus and Truck Mechanics and Diesel Engine Specialists,Time Sharing,Attentiveness
47,43,4,Coaches and Scouts,Time Sharing,Attentiveness
47,43,3,Exercise Trainers and Group Fitness Instructors,Time Sharing,Attentiveness
47,43,3,First-Line Supervisors of Production and Operating Workers,Time Sharing,Attentiveness
47,43,4,Foresters,Time Sharing,Attentiveness
47,43,5,General Internal Medicine Physicians,Time Sharing,Attentiveness
47,43,3,"Hairdressers, Hairstylists, and Cosmetologists",Time Sharing,Attentiveness
47,43,3,Hazardous Materials Removal Workers,Time Sharing,Attentiveness
47,43,4,Landscape Architects,Time Sharing,Attentiveness
47,43,3,Medical Assistants,Time Sharing,Attentiveness
47,43,2,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",Time Sharing,Attentiveness
47,43,4,Music Therapists,Time Sharing,Attentiveness
47,43,2,Nannies,Time Sharing,Attentiveness
47,43,5,Oral and Maxillofacial Surgeons,Time Sharing,Attentiveness
47,43,4,Park Naturalists,Time Sharing,Attentiveness
47,43,2,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",Time Sharing,Attentiveness
47,43,3,Police Identification and Records Officers,Time Sharing,Attentiveness
47,43,5,Preventive Medicine Physicians,Time Sharing,Attentiveness
47,43,2,"Rotary Drill Operators, Oil and Gas",Time Sharing,Attentiveness
47,43,3,Ship Engineers,Time Sharing,Attentiveness
47,43,3,Signal and Track Switch Repairers,Time Sharing,Attentiveness
47,43,3,Surgical Technologists,Time Sharing,Attentiveness
47,41,5,Adapted Physical Education Specialists,Time Sharing,Attentiveness
47,41,4,Advertising Sales Agents,Time Sharing,Attentiveness
47,41,3,Aircraft Mechanics and Service Technicians,Time Sharing,Attentiveness
47,41,5,Anthropologists and Archeologists,Time Sharing,Attentiveness
47,41,5,"Anthropology and Archeology Teachers, Postsecondary",Time Sharing,Attentiveness
47,41,2,Athletes and Sports Competitors,Time Sharing,Attentiveness
47,41,2,Bartenders,Time Sharing,Attentiveness
47,41,2,Chemical Plant and System Operators,Time Sharing,Attentiveness
47,41,5,Chief Executives,Time Sharing,Attentiveness
47,41,5,Clergy,Time Sharing,Attentiveness
47,41,4,Clinical Research Coordinators,Time Sharing,Attentiveness
47,41,3,Compliance Officers,Time Sharing,Attentiveness
47,41,2,"Cooks, Restaurant",Time Sharing,Attentiveness
47,41,2,Couriers and Messengers,Time Sharing,Attentiveness
47,41,2,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",Time Sharing,Attentiveness
47,41,3,Diagnostic Medical Sonographers,Time Sharing,Attentiveness
47,41,2,"Earth Drillers, Except Oil and Gas",Time Sharing,Attentiveness
47,41,5,"Educational, Guidance, and Career Counselors and Advisors",Time Sharing,Attentiveness
47,41,4,Electrical Engineers,Time Sharing,Attentiveness
47,41,3,Electricians,Time Sharing,Attentiveness
47,41,3,Energy Auditors,Time Sharing,Attentiveness
47,41,4,Environmental Engineering Technologists and Technicians,Time Sharing,Attentiveness
47,41,4,"Environmental Science and Protection Technicians, Including Health",Time Sharing,Attentiveness
47,41,4,Equal Opportunity Representatives and Officers,Time Sharing,Attentiveness
47,41,3,Executive Secretaries and Executive Administrative Assistants,Time Sharing,Attentiveness
47,41,3,"First-Line Supervisors of Farming, Fishing, and Forestry Workers",Time Sharing,Attentiveness
47,41,3,First-Line Supervisors of Office and Administrative Support Workers,Time Sharing,Attentiveness
47,41,4,Fitness and Wellness Coordinators,Time Sharing,Attentiveness
47,41,2,Flight Attendants,Time Sharing,Attentiveness
47,41,2,Food Service Managers,Time Sharing,Attentiveness
47,41,3,Forest and Conservation Technicians,Time Sharing,Attentiveness
47,41,2,Home Appliance Repairers,Time Sharing,Attentiveness
47,41,4,Industrial Production Managers,Time Sharing,Attentiveness
47,41,4,Lodging Managers,Time Sharing,Attentiveness
47,41,3,Medical Appliance Technicians,Time Sharing,Attentiveness
47,41,5,"Medical Scientists, Except Epidemiologists",Time Sharing,Attentiveness
47,41,3,"Mobile Heavy Equipment Mechanics, Except Engines",Time Sharing,Attentiveness
47,41,3,Motorcycle Mechanics,Time Sharing,Attentiveness
47,41,3,Patient Representatives,Time Sharing,Attentiveness
47,41,2,"Paving, Surfacing, and Tamping Equipment Operators",Time Sharing,Attentiveness
47,41,4,Petroleum Engineers,Time Sharing,Attentiveness
47,41,2,Photographic Process Workers and Processing Machine Operators,Time Sharing,Attentiveness
47,41,5,Physical Therapists,Time Sharing,Attentiveness
47,41,2,Psychiatric Aides,Time Sharing,Attentiveness
47,41,3,Radiation Therapists,Time Sharing,Attentiveness
47,41,5,Radiologists,Time Sharing,Attentiveness
47,41,2,Rail-Track Laying and Maintenance Equipment Operators,Time Sharing,Attentiveness
47,41,3,Respiratory Therapists,Time Sharing,Attentiveness
47,41,5,School Psychologists,Time Sharing,Attentiveness
47,41,1,Septic Tank Servicers and Sewer Pipe Cleaners,Time Sharing,Attentiveness
47,41,4,"Special Education Teachers, Secondary School",Time Sharing,Attentiveness
47,41,2,Team Assemblers,Time Sharing,Attentiveness
47,41,3,"Telecommunications Equipment Installers and Repairers, Except Line Installers",Time Sharing,Attentiveness
47,41,2,Tellers,Time Sharing,Attentiveness
47,41,3,Travel Agents,Time Sharing,Attentiveness
47,41,2,Tree Trimmers and Pruners,Time Sharing,Attentiveness
47,41,5,Veterinarians,Time Sharing,Attentiveness
47,41,3,Veterinary Technologists and Technicians,Time Sharing,Attentiveness
47,41,4,Water/Wastewater Engineers,Time Sharing,Attentiveness
47,41,2,Weatherization Installers and Technicians,Time Sharing,Attentiveness
47,41,3,Wind Energy Operations Managers,Time Sharing,Attentiveness
47,39,3,Aerospace Engineering and Operations Technologists and Technicians,Time Sharing,Attentiveness
47,39,3,Agricultural Technicians,Time Sharing,Attentiveness
47,39,4,Atmospheric and Space Scientists,Time Sharing,Attentiveness
47,39,3,Boilermakers,Time Sharing,Attentiveness
47,39,2,Brickmasons and Blockmasons,Time Sharing,Attentiveness
47,39,2,Chemical Equipment Operators and Tenders,Time Sharing,Attentiveness
47,39,4,"Child, Family, and School Social Workers",Time Sharing,Attentiveness
47,39,3,"Computer, Automated Teller, and Office Machine Repairers",Time Sharing,Attentiveness
47,39,2,"Dispatchers, Except Police, Fire, and Ambulance",Time Sharing,Attentiveness
47,39,4,"Education and Childcare Administrators, Preschool and Daycare",Time Sharing,Attentiveness
47,39,2,Engine and Other Machine Assemblers,Time Sharing,Attentiveness
47,39,4,"Farmers, Ranchers, and Other Agricultural Managers",Time Sharing,Attentiveness
47,39,2,Gambling and Sports Book Writers and Runners,Time Sharing,Attentiveness
47,39,2,"Glass Blowers, Molders, Benders, and Finishers",Time Sharing,Attentiveness
47,39,3,Industrial Engineering Technologists and Technicians,Time Sharing,Attentiveness
47,39,2,Industrial Truck and Tractor Operators,Time Sharing,Attentiveness
47,39,5,Instructional Coordinators,Time Sharing,Attentiveness
47,39,4,Mechatronics Engineers,Time Sharing,Attentiveness
47,39,3,Medical and Clinical Laboratory Technicians,Time Sharing,Attentiveness
47,39,2,Metal-Refining Furnace Operators and Tenders,Time Sharing,Attentiveness
47,39,5,Occupational Therapists,Time Sharing,Attentiveness
47,39,3,Occupational Therapy Assistants,Time Sharing,Attentiveness
47,39,5,"Ophthalmologists, Except Pediatric",Time Sharing,Attentiveness
47,39,2,Packaging and Filling Machine Operators and Tenders,Time Sharing,Attentiveness
47,39,3,Physical Therapist Assistants,Time Sharing,Attentiveness
47,39,5,Physician Assistants,Time Sharing,Attentiveness
47,39,3,"Preschool Teachers, Except Special Education",Time Sharing,Attentiveness
47,39,5,Psychiatrists,Time Sharing,Attentiveness
47,39,2,Reservation and Transportation Ticket Agents and Travel Clerks,Time Sharing,Attentiveness
47,39,4,"Secondary School Teachers, Except Special and Career/Technical Education",Time Sharing,Attentiveness
47,39,2,"Secretaries and Administrative Assistants, Except Legal, Medical, and Executive",Time Sharing,Attentiveness
47,39,5,Set and Exhibit Designers,Time Sharing,Attentiveness
47,39,3,Spa Managers,Time Sharing,Attentiveness
47,39,4,"Special Education Teachers, Middle School",Time Sharing,Attentiveness
47,39,4,Water Resource Specialists,Time Sharing,Attentiveness
47,38,3,"Model Makers, Wood",Time Sharing,Attentiveness
47,37,2,Forest and Conservation Workers,Time Sharing,Attentiveness
47,37,5,Podiatrists,Time Sharing,Attentiveness
47,37,4,Public Relations Specialists,Time Sharing,Attentiveness
47,37,2,Receptionists and Information Clerks,Time Sharing,Attentiveness
47,37,2,Roofers,Time Sharing,Attentiveness
47,37,5,Speech-Language Pathologists,Time Sharing,Attentiveness
47,37,2,Telecommunications Line Installers and Repairers,Time Sharing,Attentiveness
47,36,5,Audiologists,Time Sharing,Attentiveness
47,36,4,"Buyers and Purchasing Agents, Farm Products",Time Sharing,Attentiveness
47,36,1,Conveyor Operators and Tenders,Time Sharing,Attentiveness
47,36,3,Loan Interviewers and Clerks,Time Sharing,Attentiveness
47,36,3,"Maintenance Workers, Machinery",Time Sharing,Attentiveness
47,36,2,"Mixing and Blending Machine Setters, Operators, and Tenders",Time Sharing,Attentiveness
47,36,5,Prosthodontists,Time Sharing,Attentiveness
47,36,4,Talent Directors,Time Sharing,Attentiveness
47,34,2,Butchers and Meat Cutters,Time Sharing,Attentiveness
47,34,3,"Career/Technical Education Teachers, Postsecondary",Time Sharing,Attentiveness
47,34,2,Personal Care Aides,Time Sharing,Attentiveness
47,34,2,Postmasters and Mail Superintendents,Time Sharing,Attentiveness
47,34,1,"Roustabouts, Oil and Gas",Time Sharing,Attentiveness
47,34,2,Security Guards,Time Sharing,Attentiveness
47,32,2,Medical Secretaries and Administrative Assistants,Time Sharing,Attentiveness
47,30,2,"Library Assistants, Clerical",Time Sharing,Attentiveness
47,30,2,"Office Clerks, General",Time Sharing,Attentiveness
47,30,3,Residential Advisors,Time Sharing,Attentiveness
45,39,4,Nanotechnology Engineering Technologists and Technicians,Time Sharing,Attentiveness
44,43,2,Demonstrators and Product Promoters,Time Sharing,Attentiveness
44,43,3,"First-Line Supervisors of Mechanics, Installers, and Repairers",Time Sharing,Attentiveness
44,43,2,Non-Destructive Testing Specialists,Time Sharing,Attentiveness
44,43,5,"Nursing Instructors and Teachers, Postsecondary",Time Sharing,Attentiveness
44,43,4,Social and Human Service Assistants,Time Sharing,Attentiveness
44,43,3,Solar Energy Installation Managers,Time Sharing,Attentiveness
44,43,3,Solar Thermal Installers and Technicians,Time Sharing,Attentiveness
44,41,2,Actors,Time Sharing,Attentiveness
44,41,2,Animal Trainers,Time Sharing,Attentiveness
44,41,4,Choreographers,Time Sharing,Attentiveness
44,41,3,Dietetic Technicians,Time Sharing,Attentiveness
44,41,3,"Electric Motor, Power Tool, and Related Repairers",Time Sharing,Attentiveness
44,41,2,Electrical Power-Line Installers and Repairers,Time Sharing,Attentiveness
44,41,2,Endoscopy Technicians,Time Sharing,Attentiveness
44,41,5,Environmental Restoration Planners,Time Sharing,Attentiveness
44,41,3,Firefighters,Time Sharing,Attentiveness
44,41,4,"Fraud Examiners, Investigators and Analysts",Time Sharing,Attentiveness
44,41,4,General and Operations Managers,Time Sharing,Attentiveness
44,41,5,Healthcare Social Workers,Time Sharing,Attentiveness
44,41,3,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",Time Sharing,Attentiveness
44,41,3,Industrial Machinery Mechanics,Time Sharing,Attentiveness
44,41,4,Information Security Analysts,Time Sharing,Attentiveness
44,41,5,Investment Fund Managers,Time Sharing,Attentiveness
44,41,2,Light Truck Drivers,Time Sharing,Attentiveness
44,41,2,Log Graders and Scalers,Time Sharing,Attentiveness
44,41,4,Logistics Engineers,Time Sharing,Attentiveness
